quarter,Categ_name,cci,DI,CS,GT,vix,3m Bond,CPI
2008Q3,Domestic Services: 472,-26.20000000000001,6031,949,-1.6666666666666856,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Auto Insurance: 467,-26.20000000000001,6031,754,-1.6666666666666572,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Apparel: 68,-26.20000000000001,6031,12211,-1.3333333333333144,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Baked Goods: 907,-26.20000000000001,6031,3022,0.33333333333333215,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Education: 74,-26.20000000000001,6031,3550,-9.666666666666671,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Mobile & Wireless: 382,-26.20000000000001,6031,166,6.666666666666671,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Wine: 405,-26.20000000000001,6031,1719,-0.3333333333333428,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Meat & Seafood: 909,-26.20000000000001,6031,4378,0.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Vehicle Fuels & Lubricants: 1269,-26.20000000000001,6031,7916,-6.666666666666657,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Candy & Sweets: 906,-26.20000000000001,6031,1880,-4.333333333333343,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Small Kitchen Appliances: 1292,-26.20000000000001,6031,215,-1.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Motorcycles: 273,-26.20000000000001,6031,177,-5.666666666666671,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Audio Equipment: 361,-26.20000000000001,6031,1283,-0.3333333333333428,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Drugs & Medications: 646,-26.20000000000001,6031,1129,-3.333333333333343,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Home Insurance: 465,-26.20000000000001,6031,789,-2.666666666666657,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Clothing Accessories: 124,-26.20000000000001,6031,1576,1.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Sporting Goods: 263,-26.20000000000001,6031,647,-0.6666666666666714,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Liquor: 406,-26.20000000000001,6031,896,-0.3333333333333286,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Vehicle Maintenance: 138,-26.20000000000001,6031,4673,-5.333333333333329,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Hobbies & Leisure: 65,-26.20000000000001,6031,2094,-0.3333333333333286,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Bicycles & Accessories: 1191,-26.20000000000001,6031,304,1.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Restaurants: 276,-26.20000000000001,6031,17298,-2.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Non-Alcoholic Beverages: 560,-26.20000000000001,6031,2350,-1.6666666666666856,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Vehicle Parts & Accessories: 89,-26.20000000000001,6031,1198,-4.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Hotels & Accommodations: 179,-26.20000000000001,6031,3499,-1.3333333333333428,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Apartments & Residential Rentals: 378,-26.20000000000001,6031,54250,0.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Water Supply & Treatment: 1349,-26.20000000000001,6031,950,-4.666666666666657,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Health Insurance: 249,-26.20000000000001,6031,418,1.6666666666666714,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Lottery & Sweepstakes: 364,-26.20000000000001,6031,2507,5.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Electricity: 658,-26.20000000000001,6031,3565,13.000000000000014,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Camera & Photo Equipment: 573,-26.20000000000001,6031,1152,-1.6666666666666572,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Kitchen & Dining: 951,-26.20000000000001,6031,1317,-0.3333333333333428,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Mail & Package Delivery: 1150,-26.20000000000001,6031,175,0.0,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Tobacco Products: 123,-26.20000000000001,6031,3968,-2.666666666666657,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Animal Products & Services: 882,-26.20000000000001,6031,820,0.3333333333333286,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Fruits & Vegetables: 908,-26.20000000000001,6031,4577,-0.3333333333333357,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Automotive Industry: 1190,-26.20000000000001,6031,8995,-4.666666666666686,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q3,Transportation & Logistics: 50,-26.20000000000001,6031,1647,-2.3333333333333286,5.513333333333327,-0.026333333333335318,1.1000000000000083
2008Q4,Kitchen & Dining: 951,-25.16666666666667,5811,1259,4.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Home Furnishings: 270,-25.16666666666667,5811,2807,2.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Camera & Photo Equipment: 573,-25.16666666666667,5811,1219,2.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Fruits & Vegetables: 908,-25.16666666666667,5811,4565,-2.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Baked Goods: 907,-25.16666666666667,5811,2963,1.6666666666666714,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Wine: 405,-25.16666666666667,5811,1741,7.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Electricity: 658,-25.16666666666667,5811,3753,-11.333333333333357,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Domestic Services: 472,-25.16666666666667,5811,930,-6.333333333333314,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Beer: 404,-25.16666666666667,5811,951,-2.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Home Financing: 466,-25.16666666666667,5811,760,3.3333333333333144,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Mobile & Wireless: 382,-25.16666666666667,5811,156,0.3333333333333428,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Animal Products & Services: 882,-25.16666666666667,5811,830,-6.333333333333329,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Audio Equipment: 361,-25.16666666666667,5811,1254,7.666666666666657,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Health Insurance: 249,-25.16666666666667,5811,454,-11.666666666666671,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Liquor: 406,-25.16666666666667,5811,911,4.3333333333333215,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Non-Alcoholic Beverages: 560,-25.16666666666667,5811,2361,2.6666666666666856,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Home Insurance: 465,-25.16666666666667,5811,805,-13.666666666666686,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Hobbies & Leisure: 65,-25.16666666666667,5811,2032,-4.666666666666671,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Clothing Accessories: 124,-25.16666666666667,5811,1471,9.666666666666671,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Automotive Industry: 1190,-25.16666666666667,5811,8040,2.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Motorcycles: 273,-25.16666666666667,5811,195,-14.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Vehicle Fuels & Lubricants: 1269,-25.16666666666667,5811,6567,-7.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Mail & Package Delivery: 1150,-25.16666666666667,5811,186,0.6666666666666572,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Air Travel: 203,-25.16666666666667,5811,3722,-17.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Small Kitchen Appliances: 1292,-25.16666666666667,5811,237,8.666666666666686,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Apartments & Residential Rentals: 378,-25.16666666666667,5811,55061,-17.66666666666667,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Candy & Sweets: 906,-25.16666666666667,5811,1961,6.666666666666686,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Lottery & Sweepstakes: 364,-25.16666666666667,5811,2514,-6.666666666666664,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Apparel: 68,-25.16666666666667,5811,11990,8.666666666666657,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Sporting Goods: 263,-25.16666666666667,5811,592,-13.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Education: 74,-25.16666666666667,5811,3474,2.6666666666666714,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Meat & Seafood: 909,-25.16666666666667,5811,4174,6.333333333333329,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Auto Insurance: 467,-25.16666666666667,5811,679,-13.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Restaurants: 276,-25.16666666666667,5811,16896,1.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Vehicle Maintenance: 138,-25.16666666666667,5811,4644,-7.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Tobacco Products: 123,-25.16666666666667,5811,3983,1.6666666666666572,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Hotels & Accommodations: 179,-25.16666666666667,5811,3458,-16.0,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Water Supply & Treatment: 1349,-25.16666666666667,5811,964,-2.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Drugs & Medications: 646,-25.16666666666667,5811,1028,0.3333333333333428,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Bicycles & Accessories: 1191,-25.16666666666667,5811,323,-15.333333333333343,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Vehicle Parts & Accessories: 89,-25.16666666666667,5811,1383,-6.666666666666671,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Major Kitchen Appliances: 1293,-25.16666666666667,5811,1434,-0.3333333333333144,18.906666666666673,-2.756666666666665,0.09999999999999433
2008Q4,Transportation & Logistics: 50,-25.16666666666667,5811,1529,-6.666666666666686,18.906666666666673,-2.756666666666665,0.09999999999999433
2009Q1,Vehicle Parts & Accessories: 89,-27.23333333333333,5617,1079,1.3333333333333428,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Vehicle Fuels & Lubricants: 1269,-27.23333333333333,5617,6309,-0.6666666666666643,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Liquor: 406,-27.23333333333333,5617,852,-6.999999999999986,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Apartments & Residential Rentals: 378,-27.23333333333333,5617,55117,11.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Health Insurance: 249,-27.23333333333333,5617,438,9.666666666666657,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Kitchen & Dining: 951,-27.23333333333333,5617,1207,-3.6666666666666856,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Home Financing: 466,-27.23333333333333,5617,779,2.333333333333343,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Fruits & Vegetables: 908,-27.23333333333333,5617,4528,0.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Mail & Package Delivery: 1150,-27.23333333333333,5617,197,-6.333333333333343,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Education: 74,-27.23333333333333,5617,3686,7.666666666666657,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Animal Products & Services: 882,-27.23333333333333,5617,833,2.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Apparel: 68,-27.23333333333333,5617,12390,-10.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Hotels & Accommodations: 179,-27.23333333333333,5617,3343,6.333333333333343,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Air Travel: 203,-27.23333333333333,5617,3578,6.333333333333343,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Drugs & Medications: 646,-27.23333333333333,5617,976,0.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Vehicle Maintenance: 138,-27.23333333333333,5617,4773,6.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Domestic Services: 472,-27.23333333333333,5617,868,4.333333333333314,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Water Supply & Treatment: 1349,-27.23333333333333,5617,985,1.6666666666666714,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Electricity: 658,-27.23333333333333,5617,3709,0.6666666666666714,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Major Kitchen Appliances: 1293,-27.23333333333333,5617,1413,-3.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Hobbies & Leisure: 65,-27.23333333333333,5617,2032,-1.6666666666666714,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Lottery & Sweepstakes: 364,-27.23333333333333,5617,2469,2.3333333333333215,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Home Insurance: 465,-27.23333333333333,5617,916,8.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Home Furnishings: 270,-27.23333333333333,5617,2780,-1.6666666666666856,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Meat & Seafood: 909,-27.23333333333333,5617,4314,-3.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Clothing Accessories: 124,-27.23333333333333,5617,1597,-12.333333333333329,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Audio Equipment: 361,-27.23333333333333,5617,1215,-6.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Baked Goods: 907,-27.23333333333333,5617,3051,0.3333333333333286,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Wine: 405,-27.23333333333333,5617,1656,-11.666666666666664,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Restaurants: 276,-27.23333333333333,5617,16560,-2.333333333333343,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Candy & Sweets: 906,-27.23333333333333,5617,1945,-1.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Sporting Goods: 263,-27.23333333333333,5617,676,-2.666666666666657,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Bicycles & Accessories: 1191,-27.23333333333333,5617,335,-1.6666666666666572,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Mobile & Wireless: 382,-27.23333333333333,5617,173,-4.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Motorcycles: 273,-27.23333333333333,5617,169,3.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Camera & Photo Equipment: 573,-27.23333333333333,5617,845,-7.666666666666686,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Transportation & Logistics: 50,-27.23333333333333,5617,1390,0.3333333333333428,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Auto Insurance: 467,-27.23333333333333,5617,801,7.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Automotive Industry: 1190,-27.23333333333333,5617,7636,-0.3333333333333428,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Non-Alcoholic Beverages: 560,-27.23333333333333,5617,2338,-3.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Beer: 404,-27.23333333333333,5617,955,0.3333333333333428,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Small Kitchen Appliances: 1292,-27.23333333333333,5617,211,-4.666666666666686,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q1,Tobacco Products: 123,-27.23333333333333,5617,3998,-2.0,-7.0366666666666555,-1.4916666666666667,-0.3999999999999915
2009Q2,Beer: 404,-19.366666666666667,5665,1033,-3.6666666666666856,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Liquor: 406,-19.366666666666667,5665,883,-1.3333333333333428,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Fruits & Vegetables: 908,-19.366666666666667,5665,4687,-0.3333333333333428,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Transportation & Logistics: 50,-19.366666666666667,5665,1281,-2.333333333333343,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Tobacco Products: 123,-19.366666666666667,5665,4088,-3.666666666666657,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Hotels & Accommodations: 179,-19.366666666666667,5665,3210,-1.3333333333333428,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Hobbies & Leisure: 65,-19.366666666666667,5665,1991,0.3333333333333428,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Major Kitchen Appliances: 1293,-19.366666666666667,5665,1271,-5.666666666666686,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Vehicle Fuels & Lubricants: 1269,-19.366666666666667,5665,6670,0.6666666666666643,-11.246666666666679,-0.2360000000000001,1.0
2009Q2,Water Supply & Treatment: 1349,-19.366666666666667,5665,998,-2.0,-11.246666666666679,-0.2360000000000001,1.0
