date,50,65,68,71,74,89,123,124,138,179,203,249,263,270,273,276,361,364,378,382,404,405,406,465,466,467,472,560,573,646,658,882,906,907,908,909,951,1150,1190,1191,1269,1292,1293,1349
2015-02,46,61,68,61,49,53,60,63,77,37,32,43,43,67,41,73,32,49,63,35,46,41,43,30,43,39,60,72,26,79,63,66,66,42,54,63,64,54,32,40,35,63,54,18
2015-03,45,61,68,58,51,53,59,59,79,37,34,42,45,65,42,71,32,46,61,35,46,41,40,31,42,40,59,73,26,77,59,68,68,43,53,57,62,54,29,43,35,62,52,20
2015-04,44,60,67,56,46,53,54,57,79,36,33,41,50,59,44,71,29,45,58,34,46,40,41,30,41,36,62,69,25,74,53,66,60,36,54,57,60,51,27,50,37,58,52,19
2015-05,45,61,71,57,50,54,56,61,77,39,34,43,52,60,47,73,30,47,59,34,50,43,46,31,39,37,57,71,25,74,50,68,57,37,54,54,60,53,28,51,37,58,51,18
2015-06,48,62,70,54,50,53,56,60,78,39,37,45,51,56,49,67,30,53,61,34,50,41,47,35,39,39,59,71,25,75,53,68,57,35,56,52,58,57,28,52,38,54,50,19
2015-07,50,63,71,56,37,55,57,62,82,42,39,44,54,59,43,69,30,44,61,35,50,43,47,36,41,40,61,69,27,71,52,70,56,35,59,51,59,57,27,54,37,55,56,19
2015-08,48,63,69,58,36,52,57,61,77,43,38,41,52,64,43,71,30,45,64,35,50,41,48,34,41,39,59,70,23,75,48,69,55,40,57,52,62,50,27,50,35,57,55,20
2015-09,45,57,69,57,51,50,62,59,76,37,34,39,46,65,39,69,29,39,62,36,47,39,44,30,37,38,57,67,21,73,54,68,54,40,57,51,60,54,28,44,34,57,53,18
2015-10,43,60,75,58,46,49,60,59,72,33,32,35,43,69,37,70,31,44,55,33,48,41,46,28,36,35,57,68,21,75,54,66,61,41,60,53,63,53,27,40,32,61,55,17
2015-11,44,62,89,62,47,50,55,81,69,30,30,33,42,73,34,70,41,52,52,33,63,47,55,30,36,34,58,82,23,74,54,65,69,38,55,56,72,57,29,38,31,81,61,17
2015-12,45,67,89,68,35,46,56,92,64,27,27,29,40,68,31,69,45,47,45,34,55,63,80,24,29,28,52,79,24,72,47,62,75,42,54,80,73,70,24,36,29,87,57,14
